Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
00003_00010.ppm;61;55;5;6;56;50;23
00003_00011.ppm;61;56;5;6;56;51;23
00003_00012.ppm;63;58;6;5;58;53;23
00003_00013.ppm;65;60;6;5;60;55;23
00003_00014.ppm;68;63;6;5;62;57;23
00003_00015.ppm;71;64;6;5;65;59;23
00003_00018.ppm;80;75;7;6;73;68;23
00003_00019.ppm;83;76;8;6;76;70;23
00003_00020.ppm;88;81;7;7;80;74;23
00003_00022.ppm;94;87;8;8;86;80;23
00003_00023.ppm;100;91;8;8;92;83;23
00003_00025.ppm;116;106;11;10;106;97;23
00003_00027.ppm;139;132;12;12;127;121;23
00003_00028.ppm;156;144;13;13;143;131;23
00004_00012.ppm;40;37;6;6;35;31;23
00004_00013.ppm;40;36;5;5;35;31;23
00004_00019.ppm;48;44;6;6;43;39;23
00004_00020.ppm;48;44;6;5;43;39;23
00004_00021.ppm;51;49;6;6;46;44;23
00004_00022.ppm;53;51;5;5;48;46;23
00004_00023.ppm;56;55;5;5;51;50;23
00004_00024.ppm;59;58;5;5;54;53;23
00004_00025.ppm;65;62;6;5;59;56;23
00004_00026.ppm;71;68;7;6;65;62;23
00004_00027.ppm;74;69;7;7;68;63;23
00004_00028.ppm;82;76;7;7;75;69;23
00004_00029.ppm;92;84;8;7;84;76;23
00005_00006.ppm;36;35;6;6;31;30;23
00005_00007.ppm;35;35;5;6;30;30;23
00005_00009.ppm;37;36;5;5;32;31;23
00005_00010.ppm;39;38;5;5;34;33;23
00005_00011.ppm;40;38;5;5;35;33;23
00005_00012.ppm;42;40;6;6;37;35;23
00005_00013.ppm;46;43;6;6;40;37;23
00005_00014.ppm;46;43;5;6;41;38;23
00005_00016.ppm;50;46;6;6;45;41;23
00005_00017.ppm;52;48;6;5;47;42;23
00005_00018.ppm;54;50;5;5;49;45;23
00005_00019.ppm;56;52;6;5;51;46;23
00005_00020.ppm;59;54;6;5;53;49;23
00005_00021.ppm;61;59;5;6;56;53;23
00005_00023.ppm;74;69;6;7;68;63;23
00005_00025.ppm;87;81;7;8;80;74;23
00005_00027.ppm;110;100;9;9;101;92;23
00005_00029.ppm;160;145;13;13;146;132;23
00006_00008.ppm;39;36;5;6;34;31;23
00006_00010.ppm;40;36;6;6;35;31;23
00006_00011.ppm;41;38;5;6;36;33;23
00006_00012.ppm;42;38;5;5;37;33;23
00006_00013.ppm;43;41;5;6;38;36;23
00006_00014.ppm;44;40;6;5;39;35;23
00006_00016.ppm;47;43;6;6;42;38;23
00006_00018.ppm;51;46;6;6;46;41;23
00006_00019.ppm;51;46;5;6;46;41;23
00006_00021.ppm;54;49;5;5;49;44;23
00006_00022.ppm;55;50;5;5;50;45;23
00006_00023.ppm;58;54;5;5;53;49;23
00006_00024.ppm;61;57;6;6;56;52;23
00006_00025.ppm;63;58;5;5;58;53;23
00006_00026.ppm;70;63;7;6;64;58;23
00006_00027.ppm;72;65;7;6;66;60;23
00007_00007.ppm;39;36;5;6;34;31;23
00007_00008.ppm;41;38;5;6;36;33;23
00007_00009.ppm;42;38;5;5;37;33;23
00007_00010.ppm;42;38;5;5;37;33;23
00007_00011.ppm;43;39;5;5;38;34;23
00007_00012.ppm;43;39;5;5;38;34;23
00007_00016.ppm;50;45;5;6;45;40;23
00007_00017.ppm;51;46;5;6;46;41;23
00007_00018.ppm;52;47;6;6;47;42;23
00007_00019.ppm;53;49;5;6;48;44;23
00007_00021.ppm;56;51;5;5;51;46;23
00007_00023.ppm;61;56;5;6;56;51;23
00007_00026.ppm;72;65;6;6;66;60;23
00007_00027.ppm;77;70;7;6;71;64;23
00008_00000.ppm;39;40;5;6;34;35;23
00008_00001.ppm;39;41;5;6;34;35;23
00008_00002.ppm;40;40;5;5;35;35;23
00008_00003.ppm;44;41;5;5;39;36;23
00008_00004.ppm;46;43;6;6;41;38;23
00008_00005.ppm;46;42;6;5;41;37;23
00008_00006.ppm;46;43;6;6;41;38;23
00008_00007.ppm;46;43;5;5;41;38;23
00008_00008.ppm;47;43;6;5;42;38;23
00008_00009.ppm;47;44;5;5;42;39;23
00008_00010.ppm;51;48;6;6;46;43;23
00008_00011.ppm;52;49;6;6;47;44;23
00008_00012.ppm;56;52;6;6;51;47;23
00008_00013.ppm;56;52;5;5;51;47;23
00008_00014.ppm;59;55;6;6;54;50;23
00008_00015.ppm;62;57;5;5;57;52;23
00008_00016.ppm;63;60;5;6;58;55;23
00008_00018.ppm;71;64;7;5;65;59;23
00008_00019.ppm;75;70;6;6;69;64;23
00008_00021.ppm;84;80;7;8;77;73;23
00008_00022.ppm;93;84;9;8;85;77;23
00008_00023.ppm;96;88;9;7;88;81;23
00008_00024.ppm;106;97;9;9;97;89;23
00008_00025.ppm;115;106;10;10;105;97;23
00008_00026.ppm;120;111;10;9;110;102;23
00008_00027.ppm;135;124;12;10;124;114;23
00008_00028.ppm;154;141;14;13;141;129;23
00008_00029.ppm;177;160;16;14;162;147;23
00009_00000.ppm;38;38;5;5;33;33;23
00009_00001.ppm;39;38;6;5;34;33;23
00009_00002.ppm;39;39;6;6;34;34;23
00009_00003.ppm;40;40;6;6;35;35;23
00009_00004.ppm;40;40;5;5;35;35;23
00009_00005.ppm;40;41;5;6;35;36;23
00009_00006.ppm;44;43;6;5;39;38;23
00009_00007.ppm;42;39;6;5;37;34;23
00009_00008.ppm;45;41;6;5;40;36;23
00009_00009.ppm;44;41;5;5;39;36;23
00009_00010.ppm;47;44;6;6;42;39;23
00009_00011.ppm;47;44;6;6;42;39;23
00009_00012.ppm;47;44;6;6;42;39;23
00009_00014.ppm;49;46;5;6;44;41;23
00009_00015.ppm;52;47;6;5;47;42;23
00009_00016.ppm;52;47;6;5;47;42;23
00009_00017.ppm;54;49;5;5;49;44;23
00009_00018.ppm;54;49;5;5;49;44;23
00009_00020.ppm;59;55;5;6;54;50;23
00009_00021.ppm;60;56;5;6;55;51;23
00010_00000.ppm;37;37;5;6;32;32;23
00010_00001.ppm;39;37;6;6;34;32;23
00010_00002.ppm;40;37;6;5;34;31;23
00010_00003.ppm;40;39;5;6;35;34;23
00010_00004.ppm;43;40;6;6;37;35;23
00010_00005.ppm;43;41;6;6;38;35;23
00010_00006.ppm;44;41;5;6;38;36;23
00010_00007.ppm;46;42;6;5;40;36;23
00010_00008.ppm;47;44;6;5;42;38;23
00010_00009.ppm;49;46;6;6;43;40;23
00010_00010.ppm;49;47;5;6;43;41;23
00010_00011.ppm;51;48;5;6;45;43;23
00010_00012.ppm;53;49;6;6;48;44;23
00010_00013.ppm;54;50;6;6;49;45;23
00010_00014.ppm;54;50;5;6;49;45;23
00010_00016.ppm;58;54;5;6;53;49;23
00010_00017.ppm;60;55;5;5;55;50;23
00010_00018.ppm;63;58;5;5;57;53;23
00010_00019.ppm;64;61;5;6;59;56;23
00010_00020.ppm;71;65;7;6;65;60;23
00010_00021.ppm;73;69;6;6;67;63;23
00010_00022.ppm;81;74;8;6;74;68;23
00010_00023.ppm;85;81;7;7;78;73;23
00010_00024.ppm;93;86;9;8;85;78;23
00010_00025.ppm;100;92;8;8;92;84;23
00010_00026.ppm;106;96;9;8;97;88;23
00010_00027.ppm;120;108;11;9;110;98;23
00010_00028.ppm;133;121;11;11;122;111;23
00011_00000.ppm;50;45;5;6;45;40;23
00011_00002.ppm;52;47;5;6;46;41;23
00011_00003.ppm;53;48;5;6;48;43;23
00011_00005.ppm;52;47;5;5;47;42;23
00011_00007.ppm;54;50;5;6;49;45;23
00011_00008.ppm;57;52;6;6;51;46;23
00011_00011.ppm;63;57;6;6;58;52;23
00011_00012.ppm;64;58;5;6;58;53;23
00011_00016.ppm;75;68;6;6;69;62;23
00011_00020.ppm;88;81;8;8;81;73;23
00012_00012.ppm;35;35;6;6;29;30;23
00012_00013.ppm;35;36;5;5;30;31;23
00012_00014.ppm;35;37;5;6;30;31;23
00012_00015.ppm;37;37;6;6;31;31;23
00012_00016.ppm;39;38;6;6;33;33;23
00012_00017.ppm;39;40;5;6;33;34;23
00012_00018.ppm;41;41;6;6;36;36;23
00012_00019.ppm;41;42;5;6;36;37;23
00012_00020.ppm;44;44;6;6;39;39;23
00012_00021.ppm;47;46;6;6;41;41;23
00012_00022.ppm;48;48;6;6;43;42;23
00012_00023.ppm;49;48;6;6;43;43;23
00012_00024.ppm;48;48;5;5;43;43;23
00012_00025.ppm;51;49;5;5;46;44;23
00012_00026.ppm;53;51;5;5;48;45;23
00012_00027.ppm;55;54;6;6;50;48;23
00012_00028.ppm;53;54;5;6;48;49;23
00012_00029.ppm;59;57;5;5;54;52;23
00013_00000.ppm;42;39;5;5;37;34;23
00013_00001.ppm;42;40;5;6;37;35;23
00013_00002.ppm;42;39;5;5;36;34;23
00013_00003.ppm;41;40;5;6;36;35;23
00013_00004.ppm;43;42;5;6;38;37;23
00013_00005.ppm;45;43;6;6;39;37;23
00013_00006.ppm;45;42;5;5;40;37;23
00013_00007.ppm;46;43;5;5;41;38;23
00013_00008.ppm;46;44;5;6;41;39;23
00013_00009.ppm;48;46;6;6;43;40;23
00013_00010.ppm;48;46;5;6;43;41;23
00013_00011.ppm;50;48;5;6;45;43;23
00013_00012.ppm;51;49;6;6;46;43;23
00013_00013.ppm;53;49;6;5;48;44;23
00013_00014.ppm;54;51;6;6;49;46;23
00013_00015.ppm;56;51;6;5;51;46;23
00013_00016.ppm;57;52;6;5;52;47;23
00013_00017.ppm;57;54;5;6;52;49;23
00013_00019.ppm;61;56;5;6;56;51;23
00013_00020.ppm;64;60;6;6;59;54;23
00013_00021.ppm;64;61;5;6;59;56;23
00013_00024.ppm;73;68;6;7;67;62;23
00013_00029.ppm;98;89;9;8;90;82;23
00014_00001.ppm;75;69;6;7;69;63;23
00014_00002.ppm;75;68;6;6;69;62;23
00014_00003.ppm;75;69;6;6;69;63;23
00014_00006.ppm;80;72;8;7;73;66;23
00014_00007.ppm;80;72;8;7;73;66;23
00014_00010.ppm;82;74;7;7;75;68;23
00014_00012.ppm;83;75;8;7;76;69;23
00014_00013.ppm;84;76;8;7;77;70;23
00014_00014.ppm;83;76;7;7;76;70;23
00015_00000.ppm;39;36;5;5;34;31;23
00015_00001.ppm;41;37;6;6;36;32;23
00015_00002.ppm;40;36;5;5;35;31;23
00015_00004.ppm;43;39;6;5;38;34;23
00015_00005.ppm;44;41;5;6;39;36;23
00015_00006.ppm;44;40;6;6;39;35;23
00015_00007.ppm;45;42;6;6;40;37;23
00015_00008.ppm;47;43;6;6;42;38;23
00015_00009.ppm;49;45;6;6;44;40;23
00015_00010.ppm;50;47;6;6;45;42;23
00015_00011.ppm;54;49;5;5;49;44;23
00015_00012.ppm;54;50;5;6;49;45;23
00015_00015.ppm;58;54;5;6;53;49;23
00015_00016.ppm;62;57;5;5;57;52;23
00015_00019.ppm;75;69;6;7;69;63;23
00016_00000.ppm;41;37;6;6;36;32;23
00016_00002.ppm;40;38;5;5;35;33;23
00016_00003.ppm;40;40;5;6;35;35;23
00016_00004.ppm;41;40;5;5;36;35;23
00016_00005.ppm;42;41;5;5;37;36;23
00016_00006.ppm;44;43;6;6;39;38;23
00016_00007.ppm;46;43;6;5;41;38;23
00016_00008.ppm;46;45;5;6;41;40;23
00016_00009.ppm;46;45;5;6;41;40;23
00016_00010.ppm;45;45;5;6;40;40;23
00016_00011.ppm;48;45;6;5;43;40;23
00016_00012.ppm;49;49;5;6;44;44;23
00016_00013.ppm;51;49;6;5;46;44;23
00016_00014.ppm;51;51;5;6;46;46;23
00016_00015.ppm;53;51;6;5;48;46;23
00016_00016.ppm;52;51;6;5;47;46;23
00016_00017.ppm;53;53;5;6;48;48;23
00016_00018.ppm;55;53;6;6;50;48;23
00016_00019.ppm;58;56;6;6;53;51;23
00016_00020.ppm;59;56;6;5;54;51;23
00016_00021.ppm;59;58;5;6;54;53;23
00016_00022.ppm;62;61;6;6;57;56;23
00016_00023.ppm;62;61;5;5;57;56;23
00016_00024.ppm;65;63;6;6;60;58;23
00016_00025.ppm;69;68;6;7;63;62;23
00016_00026.ppm;71;69;6;7;65;63;23
00016_00027.ppm;72;69;6;6;66;63;23
00016_00028.ppm;74;69;7;7;68;63;23
00016_00029.ppm;79;75;7;6;72;69;23
